patRIL,Treat,Dm01792789_g1,Dm01793858_g1,Dm01798339_g1,Dm01798691_g1,Dm01798946_g1,Dm01798992_g1,Dm01799655_g1,Dm01801937_g1,Dm01802841_g1,Dm01803993_g1,Dm01807222_m1,Dm01810402_g1,Dm01813055_g1,Dm01813266_g1,Dm01815101_g1,Dm01816738_g1,Dm01818330_g1,Dm01822194_m1,Dm01822280_g1,Dm01822534_g1,Dm01823183_g1,Dm01825257_g1,Dm01825738_m1,Dm01829117_g1,Dm01829677_g1,Dm01829746_g1,Dm01829971_g1,Dm01837277_g1,Dm01842621_g1,Dm01842882_m1,Dm01842928_g1,Dm01843300_g1,Dm01843706_m1,Dm01844965_g1,Dm01845207_g1,Dm01846623_g1,Dm02135088_g1,Dm02136225_g1,Dm02138179_g1,Dm02140028_g1,Dm02140207_g1,Dm02141794_g1,Dm02142684_g1,Dm02144162_s1,Dm02144278_g1,Dm02144969_g1,Dm02147969_g1,Dm02149560_g1,Dm02149812_m1,Dm02154337_g1,Dm02371846_s1,Dm02773276_u1
22396,C,1.505967676,1.372810323,1.073562376,0.848379932,-2.348130201,-1.505967676,2.348130201,-0.287688876,0.19032227,-0.439392226,-0.659719326,0.492110105,-0.918245093,0.238722518,0.546233181,-0.546233181,-0.782429395,-0.337355327,-0.094731242,0.659719326,-1.161882937,0.439392226,-0.238722518,0.387868693,-1.260338797,-0.142364055,-1.372810323,0.287688876,-0.848379932,-0.19032227,-1.906358003,-0.719718858,0,-0.047312518,-0.602006499,0.918245093,-1.073562376,0.602006499,1.260338797,0.094731242,0.719718858,0.337355327,-0.492110105,1.906358003,-0.992908151,0.992908151,0.782429395,-0.387868693,-1.672937388,0.047312518,0.142364055,1.161882937
22389,C,-1.906358003,0,0.659719326,-0.094731242,-1.073562376,-1.161882937,0.387868693,1.372810323,1.073562376,0.337355327,-0.142364055,1.505967676,-0.439392226,-0.238722518,0.094731242,-0.337355327,2.348130201,-0.387868693,0.719718858,-0.546233181,0.238722518,-0.659719326,0.492110105,0.992908151,1.906358003,0.782429395,-1.672937388,0.047312518,1.260338797,-0.602006499,-0.492110105,-1.372810323,0.142364055,-1.260338797,-0.719718858,-2.348130201,-1.505967676,-0.287688876,1.672937388,-0.047312518,0.287688876,0.439392226,0.918245093,0.546233181,-0.19032227,-0.848379932,-0.918245093,-0.782429395,-0.992908151,0.848379932,0.602006499,0.19032227
22384,DR,-0.848379932,0.719718858,0.238722518,-2.348130201,-0.918245093,-1.161882937,-1.672937388,-1.505967676,0.918245093,-0.719718858,1.906358003,-0.659719326,-0.094731242,-0.492110105,0.848379932,0.047312518,2.348130201,0.387868693,-1.372810323,0.142364055,0.337355327,1.260338797,0.992908151,-0.238722518,-0.992908151,1.161882937,0.782429395,0.287688876,0.492110105,0.602006499,-0.602006499,-1.260338797,1.372810323,-0.439392226,-0.047312518,-0.19032227,0.19032227,-0.546233181,1.505967676,0,-0.287688876,0.546233181,1.073562376,-1.073562376,0.094731242,0.659719326,-0.782429395,-0.142364055,-0.387868693,1.672937388,0.439392226,-0.337355327
22389,DR,-1.161882937,0.602006499,0.238722518,-0.142364055,-0.782429395,-1.260338797,0.337355327,0.918245093,1.161882937,0.142364055,-0.848379932,0.848379932,-0.337355327,-0.659719326,0.439392226,-0.602006499,1.505967676,-0.492110105,0.047312518,0.387868693,1.906358003,-1.906358003,0.659719326,0.19032227,1.672937388,2.348130201,-0.387868693,-0.094731242,0.287688876,-0.047312518,0.719718858,-0.992908151,0.546233181,-1.073562376,-0.19032227,-2.348130201,0.492110105,-0.719718858,0.992908151,-0.918245093,-0.287688876,-0.439392226,1.372810323,0.094731242,0,0.782429395,-1.505967676,-1.672937388,-0.238722518,1.073562376,1.260338797,-0.546233181
22383,C,-1.260338797,-0.782429395,-0.337355327,0.287688876,-1.372810323,0.659719326,1.260338797,1.372810323,0.992908151,0.492110105,-0.19032227,-0.918245093,0.047312518,-0.992908151,0.546233181,-0.602006499,0.918245093,-0.238722518,1.505967676,-1.161882937,2.348130201,-0.848379932,0.238722518,-0.387868693,-0.142364055,-0.719718858,-0.546233181,0.439392226,-1.073562376,-1.906358003,0.719718858,-1.672937388,0.337355327,-0.492110105,0.094731242,-2.348130201,0.387868693,-1.505967676,1.161882937,-0.047312518,-0.094731242,-0.287688876,1.073562376,0.602006499,0.19032227,1.906358003,-0.659719326,-0.439392226,0.142364055,1.672937388,0.782429395,0.848379932
22395,DR,-0.784501338,-0.337778784,1.33292277,0.630169399,-1.030220662,-1.212106384,-0.441794254,1.377368967,1.377368967,0.094838287,0.023979107,-0.749619132,-0.63726975,-1.166950587,0.866640851,-0.158119297,0.489415567,0.67753502,1.212106384,1.150408841,-0.487659939,-0.940800897,0.217590606,-1.22318635,-0.725193216,-0.6091394,-0.585149044,0.313295605,-0.267061734,0.118547649,0.326545733,-0.496454076,0.605914481,-0.341216187,-0.100334854,-0.955829953,0.153755332,-0.959521752,0.931629829,0.27734699,-0.659719326,-0.132325586,1.670519176,0.129272152,0.751074126,-1.024361029,-0.250399023,0.03493258,0.234698528,-0.083484856,-0.04922793,0.972156166
22392,C,-0.992908151,-0.918245093,1.372810323,1.672937388,-1.260338797,-1.372810323,1.073562376,0.719718858,0.142364055,-0.387868693,-0.602006499,1.906358003,-2.348130201,-1.505967676,-0.047312518,-0.142364055,0.602006499,-0.337355327,1.505967676,-0.094731242,0.918245093,-1.672937388,-0.848379932,-1.073562376,2.348130201,0.992908151,-0.492110105,0.659719326,-0.238722518,-0.439392226,1.260338797,-0.546233181,0.546233181,-0.659719326,-0.19032227,-1.161882937,0.439392226,0.782429395,0.047312518,-0.719718858,0.287688876,0,0.387868693,1.161882937,0.492110105,0.19032227,-1.906358003,-0.782429395,0.337355327,0.848379932,-0.287688876,0.094731242
22183,HS,0.492110105,-1.073562376,-0.918245093,0.659719326,-0.782429395,-0.238722518,-0.659719326,-1.505967676,1.505967676,0.238722518,0.142364055,-1.372810323,0.287688876,-0.848379932,1.161882937,-0.142364055,1.906358003,0.546233181,-1.161882937,-2.348130201,-1.260338797,-0.094731242,0.992908151,0.094731242,-0.992908151,-1.906358003,1.372810323,1.672937388,-0.719718858,-0.19032227,-0.387868693,-0.602006499,2.348130201,0.918245093,0.19032227,-1.672937388,0.439392226,0,1.073562376,0.337355327,-0.439392226,0.047312518,0.848379932,-0.492110105,0.719718858,-0.337355327,-0.047312518,0.602006499,1.260338797,-0.546233181,0.387868693,0.782429395
22299,DR,-0.492110105,-0.439392226,-1.161882937,-2.348130201,-0.047312518,0.848379932,-1.505967676,-1.906358003,1.161882937,-0.602006499,0.602006499,-0.719718858,0.387868693,1.906358003,1.260338797,1.073562376,-0.659719326,0.546233181,-1.372810323,-0.337355327,-0.19032227,-0.142364055,-0.848379932,-0.546233181,-0.918245093,0.094731242,0.782429395,0.918245093,-0.094731242,0,0.719718858,0.238722518,1.672937388,0.19032227,0.337355327,-0.992908151,-0.287688876,1.372810323,0.047312518,0.659719326,-1.073562376,0.992908151,0.492110105,-1.672937388,0.287688876,-0.238722518,0.439392226,1.505967676,2.348130201,0.142364055,-0.782429395,-0.387868693
22017,DR,0.546233181,-0.848379932,1.505967676,-0.337355327,-1.672937388,-1.260338797,-0.492110105,0.848379932,0.719718858,-0.047312518,0.659719326,-0.387868693,-0.238722518,0.19032227,-0.19032227,0.094731242,1.906358003,0.782429395,-0.719718858,-1.372810323,1.672937388,-0.439392226,-0.546233181,-1.073562376,-0.094731242,0.287688876,-1.161882937,0,-0.918245093,1.161882937,-1.906358003,-0.992908151,2.348130201,0.492110105,0.337355327,-2.348130201,0.238722518,-0.659719326,1.260338797,-0.287688876,0.387868693,-0.782429395,1.073562376,0.439392226,-0.142364055,0.602006499,0.047312518,-0.602006499,0.918245093,0.142364055,0.992908151,1.372810323
22239,C,-1.161882937,-0.238722518,1.073562376,1.672937388,-0.387868693,-0.992908151,0.992908151,0.659719326,0.337355327,-0.659719326,-0.19032227,0.782429395,-0.848379932,-2.348130201,-0.782429395,-0.094731242,-0.602006499,0.142364055,0.918245093,-0.546233181,0.387868693,-0.492110105,0.848379932,0,1.161882937,0.19032227,1.505967676,-1.906358003,0.492110105,-1.672937388,0.439392226,-1.372810323,0.719718858,-0.439392226,-0.337355327,-0.142364055,-0.918245093,-0.287688876,0.238722518,-0.719718858,-1.505967676,-1.260338797,-0.047312518,1.260338797,0.047312518,0.602006499,0.287688876,-1.073562376,0.546233181,1.906358003,0.094731242,1.372810323
22462,C,-0.659719326,0.142364055,-0.492110105,0.287688876,-1.906358003,-2.348130201,-0.439392226,0.387868693,1.906358003,0,0.546233181,1.073562376,-0.19032227,-0.918245093,0.047312518,0.492110105,1.505967676,-1.372810323,-0.094731242,0.602006499,0.782429395,-0.287688876,0.337355327,0.719718858,-0.047312518,-0.848379932,-1.505967676,-0.719718858,1.372810323,0.238722518,-1.161882937,-1.073562376,0.19032227,-0.387868693,-1.672937388,-0.337355327,0.918245093,-1.260338797,1.672937388,-0.238722518,0.439392226,-0.602006499,1.161882937,0.659719326,0.848379932,0.992908151,-0.992908151,0.094731242,-0.782429395,2.348130201,1.260338797,-0.142364055
22467,HS,-0.439392226,-1.260338797,-0.992908151,1.672937388,-1.073562376,-2.348130201,-0.782429395,-0.918245093,1.260338797,0.546233181,0.238722518,0.848379932,-0.142364055,-1.672937388,0.047312518,-0.047312518,0.992908151,-0.492110105,0.492110105,-1.372810323,1.505967676,-0.238722518,-0.848379932,0.918245093,-0.719718858,-0.19032227,1.906358003,0.337355327,-0.659719326,0.782429395,-1.906358003,-1.161882937,1.073562376,-0.287688876,-0.602006499,0,0.094731242,-1.505967676,0.719718858,0.287688876,0.387868693,-0.387868693,1.372810323,0.439392226,-0.546233181,-0.337355327,0.19032227,-0.094731242,0.142364055,2.348130201,1.161882937,0.602006499
22457,HS,0.918245093,-0.337355327,-1.372810323,0.546233181,0,-0.492110105,-1.161882937,-0.782429395,-0.287688876,-0.848379932,0.094731242,-0.659719326,0.047312518,0.287688876,-0.238722518,-0.19032227,1.260338797,-0.719718858,-0.546233181,-1.906358003,-0.094731242,1.906358003,-1.505967676,0.238722518,-0.918245093,-1.260338797,2.348130201,0.492110105,-0.992908151,0.719718858,-2.348130201,0.848379932,-0.047312518,0.782429395,1.073562376,0.659719326,0.992908151,-0.602006499,1.672937388,1.372810323,-0.439392226,0.337355327,0.142364055,0.602006499,-1.073562376,1.161882937,0.19032227,-0.387868693,-0.142364055,0.439392226,-1.672937388,0.387868693
22444,HS,2.348130201,-0.19032227,-1.161882937,0.918245093,-0.142364055,0.142364055,-1.372810323,-1.672937388,0.387868693,-0.602006499,-0.047312518,-1.260338797,-1.906358003,0.719718858,0.094731242,-0.287688876,0.848379932,0.992908151,-0.918245093,-0.992908151,-1.073562376,1.372810323,-0.546233181,0.238722518,-0.782429395,-2.348130201,0.659719326,-0.238722518,-0.719718858,0.782429395,-0.848379932,-0.094731242,0.602006499,1.672937388,1.161882937,0.047312518,1.073562376,1.906358003,1.260338797,0.546233181,-0.387868693,0.287688876,0.439392226,0.19032227,-0.439392226,-1.505967676,-0.337355327,0.492110105,1.505967676,-0.492110105,-0.659719326,0.337355327
22137,C,0.492110105,-0.238722518,0.848379932,1.260338797,-1.073562376,0.387868693,1.161882937,1.372810323,0.719718858,0.142364055,0.094731242,1.672937388,0.287688876,-1.372810323,-1.505967676,-1.161882937,-0.287688876,0.238722518,0.659719326,0.602006499,0,-0.918245093,-0.439392226,-1.672937388,0.992908151,0.918245093,-0.602006499,0.546233181,-0.19032227,-1.906358003,-0.992908151,1.505967676,0.782429395,-0.387868693,-0.492110105,-2.348130201,-1.260338797,-0.142364055,-0.719718858,-0.337355327,-0.659719326,-0.546233181,0.337355327,1.906358003,2.348130201,-0.047312518,0.047312518,-0.782429395,1.073562376,-0.848379932,0.439392226,-0.094731242
22183,DR,1.672937388,-1.505967676,-1.906358003,-0.337355327,-0.238722518,2.348130201,0.602006499,-1.260338797,0.287688876,0.19032227,-1.161882937,0.848379932,0.918245093,-2.348130201,0.492110105,0.047312518,-0.387868693,0.439392226,0,-0.659719326,-0.094731242,0.546233181,-0.848379932,-0.918245093,-0.602006499,0.659719326,-0.992908151,1.372810323,-0.782429395,-0.142364055,1.161882937,-1.672937388,1.073562376,0.992908151,-0.047312518,-0.546233181,-1.372810323,1.260338797,0.238722518,-0.492110105,1.505967676,-0.19032227,0.337355327,-1.073562376,0.387868693,0.094731242,-0.719718858,0.782429395,0.719718858,-0.287688876,-0.439392226,1.906358003
22466,C,0.142364055,-0.094731242,1.372810323,1.505967676,0.287688876,0.19032227,0.992908151,1.672937388,-1.260338797,-0.337355327,-1.672937388,1.906358003,-0.142364055,-1.073562376,0.387868693,-0.719718858,-0.492110105,-1.906358003,0.659719326,0.918245093,0,-0.047312518,-2.348130201,-0.287688876,1.161882937,0.094731242,0.848379932,0.546233181,-0.238722518,-0.439392226,0.782429395,0.238722518,0.492110105,-0.546233181,-0.848379932,0.439392226,-1.505967676,0.719718858,1.073562376,-1.372810323,-0.602006499,-0.918245093,-1.161882937,2.348130201,-0.387868693,-0.782429395,-0.992908151,0.337355327,0.047312518,0.602006499,-0.659719326,-0.19032227
22423,HS,-0.19032227,-0.492110105,-1.260338797,2.348130201,-0.992908151,0.782429395,0.492110105,-0.848379932,-0.546233181,-0.439392226,-1.161882937,1.260338797,0.047312518,-1.672937388,0.142364055,0.719718858,0.19032227,0.659719326,-0.719718858,-1.073562376,-0.094731242,0.602006499,0.337355327,-0.387868693,-0.142364055,-0.918245093,1.906358003,0.992908151,-1.372810323,-2.348130201,1.672937388,-0.782429395,1.372810323,0.238722518,0.094731242,-0.602006499,-0.659719326,-1.505967676,0,-1.906358003,0.918245093,-0.337355327,-0.047312518,1.505967676,0.546233181,0.387868693,-0.238722518,-0.287688876,0.287688876,1.161882937,0.439392226,0.848379932
22138,C,-2.348130201,-0.546233181,1.161882937,-0.287688876,0.492110105,1.505967676,2.348130201,0.918245093,-0.238722518,-0.992908151,0.047312518,-0.439392226,-0.659719326,-0.492110105,-0.918245093,0.439392226,-0.602006499,0.387868693,0.602006499,0.848379932,1.906358003,-1.906358003,-0.047312518,-0.142364055,1.260338797,0.659719326,0.142364055,-0.719718858,0.19032227,-0.848379932,1.672937388,-1.073562376,0.094731242,-1.672937388,0.238722518,-0.782429395,0.782429395,0,0.337355327,0.992908151,1.073562376,-0.337355327,-0.19032227,1.372810323,-0.094731242,0.287688876,-1.260338797,-1.372810323,0.719718858,-1.161882937,-0.387868693,-1.505967676
22345,C,0.238722518,-2.348130201,-1.906358003,-0.719718858,-0.992908151,1.372810323,-0.047312518,-0.918245093,0.602006499,0.546233181,1.161882937,-0.659719326,0.439392226,-0.238722518,0.992908151,-0.142364055,-0.19032227,0.782429395,-1.672937388,-0.848379932,-0.492110105,0,-0.387868693,0.287688876,-1.372810323,-1.505967676,0.047312518,1.073562376,-1.073562376,0.918245093,-1.260338797,1.672937388,0.19032227,1.260338797,-0.439392226,-0.782429395,0.719718858,-0.546233181,-0.094731242,0.387868693,-0.337355327,-0.287688876,1.906358003,0.142364055,0.659719326,-1.161882937,1.505967676,2.348130201,0.492110105,0.337355327,0.094731242,0.848379932
22452,DR,0.659719326,-0.492110105,-0.238722518,-0.992908151,-0.848379932,0.337355327,0.439392226,-0.659719326,0.238722518,1.372810323,0.492110105,-0.439392226,0.142364055,-0.19032227,0.719718858,0.387868693,-0.287688876,0.782429395,0.848379932,-0.602006499,-1.161882937,0.047312518,-0.337355327,0.094731242,-0.782429395,-0.918245093,-1.505967676,1.906358003,-1.260338797,1.073562376,-1.073562376,-1.672937388,1.505967676,1.672937388,-0.142364055,-0.719718858,0.602006499,-0.546233181,0.546233181,-0.047312518,0.19032227,-0.094731242,1.260338797,-1.906358003,0.918245093,-0.387868693,0,2.348130201,1.161882937,0.287688876,-2.348130201,0.992908151
22261,HS,0.19032227,-0.492110105,0.848379932,1.672937388,-0.337355327,-1.672937388,-0.047312518,-1.906358003,-0.848379932,0.387868693,-0.439392226,-0.602006499,-0.094731242,0.287688876,0.094731242,0.439392226,-2.348130201,-0.387868693,-0.19032227,-1.505967676,1.505967676,0.992908151,-0.918245093,-1.260338797,-0.546233181,0.337355327,2.348130201,0.492110105,0.238722518,0.659719326,-0.992908151,0.047312518,0.602006499,-0.782429395,0,1.372810323,-1.161882937,-0.719718858,0.546233181,-1.372810323,1.260338797,0.918245093,-1.073562376,1.906358003,0.719718858,-0.238722518,0.142364055,-0.659719326,-0.287688876,-0.142364055,0.782429395,1.161882937
22415,DR,1.073562376,-1.906358003,0.492110105,1.906358003,0.782429395,-0.492110105,-0.287688876,0.094731242,-0.848379932,1.372810323,-0.094731242,-0.992908151,-0.238722518,-0.387868693,-0.546233181,0.439392226,-0.439392226,-0.918245093,1.260338797,0.142364055,-0.19032227,-0.142364055,-1.161882937,0.238722518,-0.602006499,0.387868693,0.047312518,0.287688876,-1.672937388,-0.337355327,1.672937388,1.161882937,0.992908151,0.602006499,-1.260338797,0.918245093,-2.348130201,-1.505967676,-0.782429395,-1.372810323,0.337355327,-1.073562376,-0.719718858,2.348130201,-0.047312518,-0.659719326,0,0.19032227,0.659719326,0.848379932,0.719718858,1.505967676
22062,DR,-0.094731242,-1.372810323,1.505967676,1.906358003,-1.906358003,-0.848379932,0.918245093,0.992908151,0,1.672937388,-0.602006499,0.287688876,-0.782429395,-1.672937388,-0.337355327,-0.492110105,-0.439392226,0.142364055,1.260338797,-0.387868693,-0.287688876,-0.546233181,0.848379932,0.492110105,-1.073562376,1.161882937,-0.047312518,0.719718858,-0.719718858,0.387868693,0.546233181,-2.348130201,1.372810323,-0.238722518,-0.142364055,-1.505967676,-1.161882937,-0.918245093,-0.659719326,-0.992908151,0.337355327,-1.260338797,0.602006499,0.782429395,0.238722518,-0.19032227,1.073562376,2.348130201,0.659719326,0.19032227,0.047312518,0.439392226
22454,C,0.142364055,0.047312518,-1.073562376,0.546233181,0.659719326,-1.505967676,-0.094731242,0.439392226,1.161882937,-0.047312518,-0.492110105,1.505967676,-1.906358003,-1.372810323,-0.387868693,-0.142364055,1.906358003,1.260338797,-0.337355327,-0.782429395,2.348130201,-0.848379932,0.287688876,-0.19032227,1.073562376,1.372810323,0.782429395,0.19032227,0,-1.672937388,-0.918245093,1.672937388,0.918245093,-0.992908151,0.387868693,-2.348130201,-1.161882937,-0.659719326,0.337355327,0.238722518,0.094731242,0.848379932,-0.719718858,0.992908151,-0.238722518,-0.287688876,-0.546233181,-0.602006499,-0.439392226,-1.260338797,0.719718858,0.492110105
22464,HS,0.918245093,-1.372810323,0.337355327,0.19032227,-0.387868693,1.372810323,-1.073562376,1.505967676,-0.287688876,0,-0.238722518,-0.918245093,-0.19032227,-0.992908151,0.387868693,0.287688876,0.659719326,0.094731242,-0.719718858,-0.492110105,-0.848379932,-1.906358003,-0.047312518,-1.672937388,-0.602006499,-2.348130201,0.546233181,0.992908151,-1.260338797,0.047312518,1.672937388,0.492110105,2.348130201,-0.337355327,-0.439392226,-1.161882937,1.161882937,0.142364055,-0.142364055,-0.546233181,1.260338797,-0.782429395,0.439392226,0.848379932,-0.094731242,1.906358003,-1.505967676,1.073562376,0.719718858,-0.659719326,0.238722518,0.602006499
22461,HS,0.992908151,-0.047312518,-0.992908151,-0.719718858,0.094731242,-0.094731242,-0.918245093,-1.260338797,0.238722518,-0.659719326,0.337355327,-2.348130201,0.287688876,1.672937388,0.19032227,-0.287688876,2.348130201,-0.19032227,-1.906358003,-1.505967676,0.492110105,0.782429395,-0.782429395,-0.142364055,-1.161882937,-1.672937388,-0.337355327,1.073562376,-0.238722518,0,-1.372810323,0.918245093,-0.492110105,1.372810323,1.161882937,-0.602006499,0.439392226,1.505967676,0.848379932,0.602006499,0.659719326,0.142364055,0.047312518,-1.073562376,-0.387868693,1.906358003,-0.848379932,1.260338797,0.546233181,0.387868693,-0.439392226,0.719718858
22355,DR,0.918245093,-2.348130201,0.337355327,0.094731242,-0.918245093,-1.260338797,0.848379932,-0.848379932,-0.142364055,-0.19032227,-0.094731242,-0.719718858,0.387868693,0.19032227,0.047312518,0.492110105,-0.337355327,0.238722518,1.161882937,-1.073562376,-0.287688876,1.073562376,-1.906358003,-0.659719326,-0.387868693,-0.439392226,-0.602006499,0.546233181,-1.672937388,-0.546233181,0.439392226,-1.372810323,1.505967676,1.372810323,-0.047312518,-0.992908151,-1.161882937,0.782429395,0.142364055,-0.238722518,-0.492110105,-0.782429395,1.260338797,0.287688876,0.602006499,1.672937388,0.992908151,2.348130201,0.659719326,1.906358003,-1.505967676,0.719718858
22432,C,0.492110105,0.439392226,-1.505967676,2.348130201,-1.161882937,-2.348130201,0.546233181,0.992908151,0.719718858,0.602006499,-0.387868693,-0.602006499,0.782429395,-0.848379932,-1.906358003,-0.238722518,-1.073562376,0,-0.047312518,1.260338797,-0.287688876,1.672937388,-0.992908151,-0.19032227,1.505967676,-0.094731242,-0.337355327,1.161882937,-1.372810323,1.073562376,-0.439392226,0.337355327,1.372810323,-0.782429395,-0.142364055,-0.659719326,0.659719326,-0.492110105,-0.719718858,-0.546233181,0.19032227,-1.260338797,0.918245093,0.848379932,-0.918245093,1.906358003,-1.672937388,0.287688876,0.142364055,0.047312518,0.387868693,0.238722518
22379,DR,-1.48996019,0.510575957,1.09702344,1.373249882,0.856313504,0.533287725,0.36261201,1.48996019,-0.239859691,-0.451980589,-0.664331288,-0.665131739,-0.029999766,-0.756477301,0.296053563,-0.315278108,-0.615223134,0,0.918245093,0.467050937,1.054359365,-0.026358939,-1.016264824,-1.755006569,1.589452532,-0.150063532,1.860470262,0.023816407,0.192333923,0.07102188,-0.485780334,1.393761213,-0.424189966,-0.167500697,-1.565279798,-0.153755332,0.234698528,0.126693793,-1.466638092,0.43709703,0.095161135,-0.494937596,-0.494937596,0.24049817,-0.567636103,-0.506928786,-0.528989035,0.156751503,0.171046852,0.054948197,-0.056743072,0.472797816
